Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-13,34.72194338321769,34.790366393628425,34.24768785491536,34.58745193481445,136661600,0.0,0.0
2017-06-14,34.80215279160359,34.80215279160359,33.93858664471166,34.250038146972656,126124800,0.0,0.0
2017-06-15,33.81590036657341,34.0895959447792,33.55399924929554,34.04476547241211,128661600,0.0,0.0
2017-06-16,33.92444333087834,34.09432537857122,33.55164681512252,33.56816482543945,201444400,0.0,0.0
2017-06-19,33.896125621089325,34.62284235725318,33.896125621089325,34.52846145629883,130165600,0.0,0.0
2017-06-20,34.65351432057675,34.65351432057675,34.19813860700483,34.21465301513672,99600400,0.0,0.0
2017-06-21,34.33498896380811,34.46476046021906,34.12027645158849,34.41756820678711,85063200,0.0,0.0
2017-06-22,34.39397907577876,34.613407954793274,34.24061143751106,34.36094665527344,76425200,0.0,0.0
2017-06-23,34.24297146060648,34.721943333587944,34.23825151498584,34.51430892944336,141757600,0.0,0.0
2017-06-26,34.724295416535796,34.986196548464434,34.30195216427905,34.40576934814453,102769600,0.0,0.0
2017-06-27,34.214651296790066,34.48599233345179,33.88668532050468,33.91263961791992,99047600,0.0,0.0
2017-06-28,34.09196272090762,34.47419547780112,33.77815296854242,34.40813064575195,88329600,0.0,0.0
2017-06-29,34.14387316246401,34.242970415892316,33.57052039588026,33.90084457397461,125997600,0.0,0.0
2017-06-30,34.08252307876271,34.20285828107868,33.924439115188875,33.9810676574707,92096400,0.0,0.0
2017-07-03,34.18397182501035,34.28306904401856,33.76398683005363,33.85836410522461,57111200,0.0,0.0
2017-07-05,33.903204180013795,34.162743560424886,33.67433544258183,33.997581481933594,86278400,0.0,0.0
2017-07-06,33.74511574298833,33.858369210322095,33.60118803648098,33.67668914794922,96515200,0.0,0.0
2017-07-07,33.716802415972346,34.15330551551596,33.716802415972346,34.01881408691406,76806800,0.0,0.0
2017-07-10,34.00229549125788,34.436436764721286,33.82769355289726,34.226444244384766,84362400,0.0,0.0
2017-07-11,34.14857933396539,34.4128421979739,34.066000114175964,34.337337493896484,79127200,0.0,0.0
2017-07-12,34.41756486751309,34.49070781286728,34.169823562349094,34.38689422607422,99538000,0.0,0.0
2017-07-13,34.33026724822921,35.03574963760375,34.316111013034956,34.865867614746094,100797600,0.0,0.0
2017-07-14,34.9130546497631,35.233942500281486,34.76204881424051,35.1655158996582,80528400,0.0,0.0
2017-07-17,35.11360965437147,35.60437590212305,35.05462294571967,35.2882080078125,95174000,0.0,0.0
2017-07-18,35.203265756780716,35.42269817733198,35.078214226888065,35.4109001159668,71475200,0.0,0.0
2017-07-19,35.50528092941862,35.727071544145225,35.380229387117566,35.632694244384766,83692000,0.0,0.0
2017-07-20,35.74594728369392,35.80257582301036,35.436857490484286,35.47224807739258,68974800,0.0,0.0
2017-07-21,35.38966942277307,35.49584478550597,35.12776827455817,35.45573425292969,105010400,0.0,0.0
2017-07-24,35.52887250811579,35.9677337363441,35.36842679873824,35.88515090942383,85972800,0.0,0.0
2017-07-25,35.81673400364226,36.29806401306079,35.81673400364226,36.03852462768555,75415600,0.0,0.0
2017-07-26,36.18244643200391,36.31929241992071,36.11401983778274,36.20840072631836,63124000,0.0,0.0
2017-07-27,36.27682563772537,36.333454173839904,34.75496928224412,35.52415466308594,129905200,0.0,0.0
2017-07-28,35.36607843676285,35.446299513572605,35.20091633737106,35.2740592956543,68854800,0.0,0.0
2017-07-31,35.36843026811691,35.46988928257885,34.950806948875034,35.09237289428711,79383600,0.0,0.0
2017-08-01,35.17968265700944,35.44394202110833,35.016878727247146,35.403831481933594,141474400,0.0,0.0
2017-08-02,37.581597493832376,37.692492752706336,36.84544479684916,37.0766716003418,279747200,0.0,0.0
2017-08-03,37.0554495294512,37.09320188545636,36.57647776345708,36.70624923706055,108389200,0.0,0.0
2017-08-04,36.824229556463884,37.13803572386146,36.73456859419972,36.89973068237305,82239600,0.0,0.0
2017-08-07,37.05781139947004,37.496672681099646,36.96579227268947,37.47071838378906,87481200,0.0,0.0
2017-08-08,37.42117016915811,38.18327745235079,37.343307280124094,37.77037048339844,144823600,0.0,0.0
2017-08-09,37.57690086035298,38.051156419164954,37.54151026652993,38.00160598754883,104526000,0.0,0.0
2017-08-10,37.87605669059635,37.899745477280206,36.62773642630743,36.79117965698242,163217200,0.1575,0.0
2017-08-11,37.09438356507178,37.5610245488283,36.96884092623394,37.30282974243164,105028400,0.0,0.0
2017-08-14,37.73867323329037,37.94949042259302,37.60365365533179,37.86421585083008,88490800,0.0,0.0
2017-08-15,38.05607457958512,38.42085796072078,37.93289942134166,38.27873611450195,117862000,0.0,0.0
2017-08-16,38.35928091189104,38.494296877222254,37.93527548040917,38.12477493286133,110686400,0.0,0.0
2017-08-17,38.02291779827578,38.067924320944435,37.388095229856646,37.3928337097168,111762400,0.0,0.0
2017-08-18,37.392842181232055,37.781314486549014,37.122806598443454,37.30756759643555,109712400,0.0,0.0
2017-08-21,37.30755276540668,37.39993322767834,36.74142560135209,37.238861083984375,105474000,0.0,0.0
2017-08-22,37.48048262917605,37.89974962139523,37.43074123186297,37.84763717651367,86418400,0.0,0.0
2017-08-23,37.67944843950314,38.011069709443014,37.634441921211135,37.89500045776367,77596400,0.0,0.0
2017-08-24,38.00159609866906,38.07502988542613,37.55627658471628,37.72682571411133,79275600,0.0,0.0
2017-08-25,37.81683976967362,38.032395447690874,37.726830328551124,37.86658477783203,101920400,0.0,0.0
2017-08-28,37.93290942449049,38.373494131314985,37.88316441583543,38.24795150756836,103864000,0.0,0.0
2017-08-29,37.92343280228564,38.63878786822846,37.89974401651482,38.589046478271484,118067600,0.0,0.0
2017-08-30,38.799856294500394,38.821174029006684,38.51797642358196,38.69326400756836,109078400,0.0,0.0
2017-08-31,38.761962066846756,38.97041181026796,38.7240614563336,38.84723663330078,107140400,0.0,0.0
2017-09-01,39.036740147135184,39.069902281196235,38.759598680824666,38.85908508300781,66364400,0.0,0.0
2017-09-05,38.78801893697794,38.90645563602215,38.032392218771705,38.39244079589844,117874000,0.0,0.0
2017-09-06,38.54168379404312,38.60800807631885,38.02293031778462,38.3521842956543,86606800,0.0,0.0
2017-09-07,38.39481323500155,38.43034641798872,37.98502321490834,38.19820785522461,87714000,0.0,0.0
2017-09-08,38.10345632944989,38.172148027025855,37.551540858355345,37.57522964477539,114446000,0.0,0.0
2017-09-11,38.018169698331384,38.38532408496478,37.873676821568566,38.255043029785156,126323200,0.0,0.0
2017-09-12,38.51799074485471,38.837771338948144,37.60839759038711,38.10346221923828,286856000,0.0,0.0
2017-09-13,37.86896120842048,37.89028256806944,37.404691222506095,37.81684875488281,179629600,0.0,0.0
2017-09-14,37.660495053111035,37.75761037924228,37.44730687040236,37.492313385009766,95042800,0.0,0.0
2017-09-15,37.53732646918861,38.12950994524144,37.42599568653859,37.87131881713867,196458400,0.0,0.0
2017-09-18,37.925803658021195,38.01818414782302,37.42600059411861,37.5847053527832,113077600,0.0,0.0
2017-09-19,37.78367223603914,37.845261629186055,37.53021959427615,37.59891128540039,83242400,0.0,0.0
2017-09-20,37.402305212867084,37.48757977414424,36.438232436873534,36.96883010864258,211805600,0.0,0.0
2017-09-21,36.90488072019843,36.90488072019843,36.18241604358369,36.334014892578125,150046800,0.0,0.0
2017-09-22,35.895787793066575,36.068707950205315,35.66365290965377,35.978694915771484,186581600,0.0,0.0
2017-09-25,35.528640696376875,35.96448686197052,35.33203535100124,35.66128921508789,177549200,0.0,0.0
2017-09-26,35.9526437544051,36.45955267725041,35.93132601622217,36.2747917175293,146640000,0.0,0.0
2017-09-27,36.43113185398666,36.64905496148487,36.36954245303184,36.53298568725586,102016800,0.0,0.0
2017-09-28,36.45244196326124,36.544822430954085,36.17056208085468,36.30794906616211,88022000,0.0,0.0
2017-09-29,36.29138302611652,36.50930616735673,36.004764560005896,36.506935119628906,105199200,0.0,0.0
2017-10-02,36.540086867653784,36.58509338886005,36.175303447099445,36.433494567871094,74795200,0.0,0.0
2017-10-03,36.48086664445301,36.73669031940757,36.457181475942896,36.59219741821289,64921200,0.0,0.0
2017-10-04,36.39086078404655,36.44534065279474,36.11371934597815,36.35532760620117,80655200,0.0,0.0
2017-10-05,36.5211323503592,36.81959509260296,36.490341271823375,36.8077507019043,85135200,0.0,0.0
2017-10-06,36.70827694946409,36.83145214916752,36.61115797249789,36.78644561767578,69630400,0.0,0.0
2017-10-09,36.90723887571243,37.1251619404613,36.8314412774697,36.914344787597656,65051600,0.0,0.0
2017-10-10,36.96645895771511,37.42599389139461,36.73906253788255,36.928558349609375,62468000,0.0,0.0
2017-10-11,36.945147772095275,37.1843886261827,36.893035330309644,37.08253479003906,67622400,0.0,0.0
2017-10-12,37.03515474915128,37.27676299660323,36.88829079440881,36.952247619628906,64500400,0.0,0.0
2017-10-13,37.125166737202555,37.255447829265975,37.049369129166436,37.1867561340332,65576800,0.0,0.0
2017-10-16,37.40230690173604,37.899742467380854,37.34308855413076,37.87131881713867,96486000,0.0,0.0
2017-10-17,37.84762324836906,38.10581433019258,37.71734218410935,38.01106643676758,75989200,0.0,0.0
2017-10-18,37.999232829286996,38.06792814375373,37.804998508328985,37.8428955078125,65496800,0.0,0.0
2017-10-19,37.12991478560853,37.2080834609907,36.72012471260698,36.9475212097168,170336800,0.0,0.0
2017-10-20,37.09674536796473,37.36678091430664,36.94277909521945,37.011470794677734,95896400,0.0,0.0
2017-10-23,37.16305702326881,37.35255641231162,36.83380323538702,36.99250793457031,87937200,0.0,0.0
2017-10-24,37.02094003693029,37.28860812065368,36.99962229957207,37.21281051635742,71028800,0.0,0.0
2017-10-25,37.16780651345202,37.31940534671956,36.77933427730388,37.04936981201172,84828400,0.0,0.0
2017-10-26,37.24360815679248,37.385733659675175,37.13701583683131,37.28624725341797,68002000,0.0,0.0
2017-10-27,37.73156509305026,38.752492558838014,37.591810644145276,38.62221145629883,177816800,0.0,0.0
2017-10-30,38.821183003037895,39.81131573588574,38.78091495708399,39.49153518676758,178803200,0.0,0.0
2017-10-31,39.77104113740172,40.1855695740934,39.54364470476691,40.04107666015625,144187200,0.0,0.0
2017-11-01,40.237684878742314,40.254267752304976,39.22860545637001,39.531803131103516,134551200,0.0,0.0
2017-11-02,39.4631117871096,39.91316982303308,39.1504371491322,39.8207893371582,165573600,0.0,0.0
2017-11-03,41.21597064474355,41.27755642613174,40.533774111946315,40.860660552978516,237594400,0.0,0.0
2017-11-06,40.8298690872029,41.4504798877399,40.67590281434378,41.27519226074219,140105200,0.0,0.0
2017-11-07,41.194644717747664,41.51205413583805,41.12121455835068,41.40782928466797,97446000,0.0,0.0
2017-11-08,41.3723026090481,41.74656295776367,41.294133965227694,41.74656295776367,97638000,0.0,0.0
2017-11-09,41.47889191128486,41.71339782584942,41.01225112884052,41.661285400390625,117930400,0.0,0.0
2017-11-10,41.628014165238575,41.692200914364854,41.42832608728426,41.523414611816406,100582000,0.1575,0.0
2017-11-13,41.245278870879446,41.483003821143875,41.22150492489505,41.35700988769531,67928400,0.0,0.0
2017-11-14,41.1359202907713,41.240519840353485,40.693751775879555,40.731788635253906,99130000,0.0,0.0
2017-11-15,40.40610935858512,40.4893145406364,40.028127565050056,40.19453430175781,116632400,0.0,0.0
2017-11-16,40.69374700831685,40.857777771181105,40.484551561055795,40.67473220825195,94550000,0.0,0.0
2017-11-17,40.66046186939138,40.743667028328936,40.32764848842875,40.44888687133789,87598000,0.0,0.0
2017-11-20,40.48218338732421,40.54637014464446,40.30864517557183,40.40848922729492,65049600,0.0,0.0
2017-11-21,40.59866368578496,41.29282005345962,40.59866368578496,41.15969467163086,100525200,0.0,0.0
2017-11-22,41.2119962756289,41.60186503716713,41.13830212366051,41.59235763549805,102355600,0.0,0.0
2017-11-24,41.62563959571523,41.7207281233861,41.518660467841976,41.59473419189453,56106800,0.0,0.0
2017-11-27,41.61374607329668,41.62087753037983,41.207234882585865,41.385528564453125,82867200,0.0,0.0
2017-11-28,41.43545560744481,41.57095692993586,40.85540620369968,41.1430549621582,105715200,0.0,0.0
2017-11-29,41.03845902479152,41.1073976638103,39.73810326616329,40.28962326049805,166665600,0.0,0.0
2017-11-30,40.51545856171602,40.92196979291545,40.04238826690929,40.853031158447266,166108800,0.0,0.0
2017-12-01,40.40135813634467,40.810245377064895,40.05665765352924,40.66285705566406,159037200,0.0,0.0
2017-12-04,41.002800932889286,41.0360822828816,40.32528695931825,40.365699768066406,130169600,0.0,0.0
2017-12-05,40.189767298300815,40.77457209429233,40.03286800823068,40.3276481628418,109400800,0.0,0.0
2017-12-06,39.818931204897254,40.460787877944945,39.571698840037094,40.177894592285156,114240000,0.0,0.0
2017-12-07,40.1826484611417,40.51784151499389,40.154122627586595,40.251590728759766,102693200,0.0,0.0
2017-12-08,40.529727920643346,40.65096633894999,40.13272769051525,40.26347351074219,93420800,0.0,0.0
2017-12-11,40.223060150347436,41.10026578174597,40.12559205188209,41.04796600341797,141095200,0.0,0.0
2017-12-12,40.92435069035135,40.98140598700017,40.760323513851695,40.81737518310547,77636800,0.0,0.0
2017-12-13,41.00755276602857,41.254785111288896,40.888690294242984,40.952877044677734,95273600,0.0,0.0
2017-12-14,40.98377919708432,41.15732101920922,40.80548548776859,40.94099044799805,81906000,0.0,0.0
2017-12-15,41.27618427518018,41.40455415226923,40.99804651865817,41.35700988769531,160677200,0.0,0.0
2017-12-18,41.57333167217773,42.12485155392499,41.56857615850745,41.93942642211914,117684400,0.0,0.0
2017-12-19,41.60899063142309,41.694571743963195,41.38552863604648,41.49250411987305,109745600,0.0,0.0
2017-12-20,41.57096009368199,41.70170953929561,41.18584684241535,41.44734573364258,93902400,0.0,0.0
2017-12-21,41.40454854219243,41.844341091550234,41.38790968417372,41.6042366027832,83799600,0.0,0.0
2017-12-22,41.525786944538034,41.701704689760035,41.4829982004376,41.6042366027832,65397600,0.0,0.0
2017-12-26,40.60341992144089,40.762695193772345,40.33716552565867,40.548744201660156,132742000,0.0,0.0
2017-12-27,40.4370114077198,40.59866261642698,40.34429883157433,40.55587387084961,85992800,0.0,0.0
2017-12-28,40.65096066687721,40.853028296588434,40.5273426947929,40.669979095458984,65920800,0.0,0.0
2017-12-29,40.53685363495167,40.553492492803194,40.22781051910765,40.230186462402344,103999600,0.0,0.0
2018-01-02,40.451284014661496,40.96001533364857,40.23732935332959,40.950504302978516,102223600,0.0,0.0
2018-01-03,41.01467757198323,41.49488289578316,40.87917626236986,40.943359375,118071600,0.0,0.0
2018-01-04,41.01706220258136,41.23814829731595,40.90771075445474,41.133548736572266,89738400,0.0,0.0
2018-01-05,41.23101354076261,41.68982092676684,41.138300960682265,41.601863861083984,94640000,0.0,0.0
2018-01-08,41.44734573364258,41.74687785936165,41.347498064341416,41.44734573364258,82271200,0.0,0.0
2018-01-09,41.49488094359204,41.61611933358375,41.22387470972103,41.44258117675781,86336000,0.0,0.0
2018-01-10,41.164444466676194,41.435450707001756,41.12640761218283,41.43307113647461,95839600,0.0,0.0
2018-01-11,41.504395727362976,41.71835034631162,41.48062541018734,41.668426513671875,74670800,0.0,0.0
2018-01-12,41.88237853865962,42.16289585645316,41.756384609596466,42.09870910644531,101672400,0.0,0.0
2018-01-16,42.29126176224057,42.64547319844357,41.87286720944472,41.8847541809082,118263600,0.0,0.0
2018-01-17,41.87524661298215,42.61219537587994,41.618506870607206,42.5765380859375,137547200,0.0,0.0
2018-01-18,42.64071668862975,42.81425848767629,42.374465945558484,42.614566802978516,124773600,0.0,0.0
2018-01-19,42.4600423530115,42.69063578435792,42.17477321314401,42.42438507080078,129700400,0.0,0.0
2018-01-22,42.14863449488609,42.262741455579395,41.982227754834405,42.07731628417969,108434400,0.0,0.0
2018-01-23,42.1486256761683,42.657356819253444,42.03451873934948,42.086814880371094,130756400,0.0,0.0
2018-01-24,42.13674532952485,42.14863230192326,41.17395860356876,41.416439056396484,204420400,0.0,0.0
2018-01-25,41.48537588367075,41.5899754323846,40.539231685804225,40.6771125793457,166116000,0.0,0.0
2018-01-26,40.88869188552856,40.88869188552856,40.42750489666906,40.7722053527832,156572000,0.0,0.0
2018-01-29,40.451270119964114,40.451270119964114,39.7167010447194,39.92827606201172,202561600,0.0,0.0
2018-01-30,39.350607646937505,39.78802065061108,39.15329551837512,39.69293212890625,184192800,0.0,0.0
2018-01-31,39.669162659060135,40.04239258500704,39.58120558519277,39.80228805541992,129915600,0.0,0.0
2018-02-01,39.74047805798678,40.08517849787989,39.64300996134132,39.88549041748047,188923200,0.0,0.0
2018-02-02,39.46233313254478,39.65251377673466,38.05975768300835,38.15484619140625,346375200,0.0,0.0
2018-02-05,37.82203845583581,38.95836335032882,37.085089709371225,37.201576232910156,290954000,0.0,0.0
2018-02-06,36.80694696723772,38.92032119835483,36.6096348635301,38.756290435791016,272975200,0.0,0.0
2018-02-07,38.77056781296377,38.844261979602976,37.81491596330017,37.92664337158203,206434400,0.0,0.0
2018-02-08,38.10492833226988,38.27371463260395,36.85449647684315,36.88302230834961,217562000,0.0,0.0
2018-02-09,37.491691232044325,37.68741853768045,35.86140977903827,37.33415222167969,282690400,0.1575,0.0
2018-02-12,37.83302474557041,39.11958613539488,37.596716213575924,38.837928771972656,243278000,0.0,0.0
2018-02-13,38.656518478845264,39.324862855200465,38.58490950241723,39.22699737548828,130196800,0.0,0.0
2018-02-14,38.91670606904417,39.9908301154268,38.878517759900014,39.950252532958984,162579600,0.0,0.0
2018-02-15,40.52788182180262,41.31557331707139,40.33931502866745,41.29170608520508,204588800,0.0,0.0
2018-02-16,41.14132095353331,41.72851012390152,41.000492289036835,41.15802764892578,160704400,0.0,0.0
2018-02-20,41.06733420719554,41.594846302928765,40.916955708993235,41.019596099853516,135722000,0.0,0.0
2018-02-21,41.25351643961276,41.56143033576888,40.81909127456955,40.83341598510742,149886400,0.0,0.0
2018-02-22,41.00766226372756,41.52085331151552,40.98618066091246,41.174747467041016,123967600,0.0,0.0
2018-02-23,41.454012632286414,41.92662602991789,41.42298122725855,41.89082336425781,135249600,0.0,0.0
2018-02-26,42.09371204167454,42.819340607403,42.06029500855909,42.71908950805664,152648800,0.0,0.0
2018-02-27,42.75011712309659,43.07951252256722,42.52574407398073,42.58064270019531,155712400,0.0,0.0
2018-02-28,42.788316044907226,43.112940265147124,42.49949813584752,42.516204833984375,151128400,0.0,0.0
2018-03-01,42.616464119659,42.91244626144679,41.21294459317079,41.771488189697266,195208000,0.0,0.0
2018-03-02,41.24635471275927,42.081784336284315,41.16281029353311,42.060302734375,153816000,0.0,0.0
2018-03-05,41.821600585644696,42.42549644989586,41.65690105136103,42.20589828491211,113605600,0.0,0.0
2018-03-06,42.46607942445711,42.547234565774005,42.041204105581734,42.17009735107422,95154000,0.0,0.0
2018-03-07,41.757162958392065,41.974375549458316,41.5972382851782,41.77864456176758,126814000,0.0,0.0
2018-03-08,41.88604779037559,42.27750604478345,41.788185958411354,42.23454284667969,95096400,0.0,0.0
2018-03-09,42.47800365662177,42.96493801826833,42.341946271316125,42.96016311645508,128740800,0.0,0.0
2018-03-12,43.03417656277684,43.53543584952036,43.01508423152323,43.375511169433594,128828400,0.0,0.0
2018-03-13,43.583167939147835,43.800380509531806,42.78354464921611,42.95779037475586,126774000,0.0,0.0
2018-03-14,43.04132113922336,43.08905922998708,42.442196627262774,42.59257507324219,117473600,0.0,0.0
2018-03-15,42.60691278258654,43.02224198308213,42.504276029453976,42.64271545410156,90975200,0.0,0.0
2018-03-16,42.642707292261605,42.754893831115126,42.39685261575715,42.492332458496094,157618800,0.0,0.0
2018-03-19,42.32524945723204,42.361052123730666,41.45162797282776,41.84308624267578,133787200,0.0,0.0
2018-03-20,41.82877349853516,42.20113587294305,41.75716450910645,41.828773498535156,78597600,0.0,0.0
2018-03-21,41.781027540237524,41.792962977638815,40.87876383389872,40.88115310668945,148219600,0.0,0.0
2018-03-22,40.57801325603298,41.21771195205606,40.24384283903352,40.30351638793945,165963200,0.0,0.0
2018-03-23,40.193714409359906,40.55891622778517,39.37022018432617,39.37022018432617,164115200,0.0,0.0
2018-03-26,40.117331086861924,41.317962476175175,39.728258422452235,41.239192962646484,150164800,0.0,0.0
2018-03-27,41.45639614775394,41.80727682205771,39.84282508574232,40.18177032470703,163690400,0.0,0.0
2018-03-28,39.92159227892239,40.5827760228749,39.42988296573999,39.737796783447266,166674000,0.0,0.0
2018-03-29,40.05526768086984,40.99572328393189,39.83805511423694,40.0481071472168,153594000,0.0,0.0
2018-04-02,39.77599537041823,40.32499267642968,39.25802947124681,39.78554153442383,150347200,0.0,0.0
2018-04-03,40.014689703271564,40.27964037229669,39.35589511859087,40.19371032714844,121112000,0.0,0.0
2018-04-04,39.35589621960086,41.05778318818348,39.32963971501035,40.96230697631836,138422000,0.0,0.0
2018-04-05,41.19384395067728,41.58768790924836,41.07449685508794,41.24635696411133,107732800,0.0,0.0
2018-04-06,40.80953930386882,41.16996616083421,40.148355485527766,40.191322326660156,140021200,0.0,0.0
2018-04-09,40.54936155081163,41.3155676983613,40.542201018007134,40.58993911743164,116070800,0.0,0.0
2018-04-10,41.29409003980233,41.53278420188211,40.94320933017033,41.353763580322266,113634400,0.0,0.0
2018-04-11,41.11029209047023,41.513685783341984,40.98378448340418,41.16041946411133,89726400,0.0,0.0
2018-04-12,41.391950743253666,41.77147354303492,41.303631436792216,41.56619644165039,91557200,0.0,0.0
2018-04-13,41.71896287113233,41.971978085111736,41.49697906187315,41.707027435302734,100497200,0.0,0.0
2018-04-16,41.778638436718225,42.055524535801425,41.730900333265495,41.96720886230469,86313600,0.0,0.0
2018-04-17,42.127142160360634,42.71194224262391,42.10804618662256,42.544857025146484,106421600,0.0,0.0
2018-04-18,42.44220698993963,42.683290416760954,42.22022317470658,42.44936752319336,83018000,0.0,0.0
2018-04-19,41.47550134801964,41.864574045139854,41.21293992303369,41.24635696411133,139235200,0.0,0.0
2018-04-20,40.72122122357929,40.86921042300061,39.487169330334325,39.556392669677734,261964400,0.0,0.0
2018-04-23,39.821348721958174,39.84283032308212,39.16732538655199,39.44182586669922,146062000,0.0,0.0
2018-04-24,39.544463980292655,39.70200301169006,38.482275618023685,38.89282989501953,134768000,0.0,0.0
2018-04-25,38.816443127657905,39.484787503990624,38.76631939368866,39.06229782104492,113528400,0.0,0.0
2018-04-26,39.174493379451334,39.55879121108419,38.99547271829662,39.1983642578125,111852000,0.0,0.0
2018-04-27,39.145839310444146,39.22460881441134,38.34144121694169,38.744834899902344,142623200,0.0,0.0
2018-04-30,38.69948401939657,39.92398254215959,38.630260675711334,39.44659423828125,169709600,0.0,0.0
2018-05-01,39.721094224071535,40.387049297469815,39.4489830397971,40.363182067871094,214277600,0.0,0.0
2018-05-02,41.82637963955962,42.427889985751435,41.48504871450489,42.14623260498047,266157600,0.0,0.0
